5.76,0.0786666666666667,2,69,
5.84,0.0786666666666667,1,67,
5.84,0.0786666666666667,2,67,
5.92,0.158666666666667,1,66,
5.92,0.158666666666667,2,66,
6.08,0.0786666666666667,1,67,
6.08,0.0786666666666667,2,67,
6.16,0.0786666666666667,1,66,
6.16,0.0786666666666667,2,66,
6.24,0.158666666666667,1,64,
6.24,0.158666666666667,2,64,
6.4,0.318666666666667,1,64,
6.4,0.318666666666667,2,64,
5.76,1.59866666666667,1,50,
5.76,1.59866666666667,2,50,
7.36,0.318666666666667,1,48,
6.4,1.27866666666667,1,54,
7.04,0.638666666666667,1,57,
6.72,0.958666666666667,1,62,
7.36,0.318666666666667,2,48,
6.4,1.27866666666667,2,54,
7.04,0.638666666666667,2,57,
6.72,0.958666666666667,2,62,
7.68,0.638666666666667,1,74,
7.68,0.638666666666667,2,74,
8.32,0.638666666666667,1,74,
8.32,0.638666666666667,2,74,
5.75866666666667,3.20133333333333,1,55,
5.75866666666667,3.20133333333333,2,55,
8.96,0.08,1,76,
8.96,0.08,2,76,
9.03866666666667,0.08,1,74,
9.03866666666667,0.08,2,74,
9.11866666666667,0.32,1,76,
9.11866666666667,0.32,2,76,
7.68,1.91866666666667,1,47,
8.32,1.27866666666667,1,50,
9.44,0.158666666666667,1,77,
7.68,1.91866666666667,2,47,
8.32,1.27866666666667,2,50,
9.44,0.158666666666667,2,77,
9.6,0.318666666666667,1,76,
9.6,0.318666666666667,2,76,
9.92,0.158666666666667,1,74,
9.92,0.158666666666667,2,74,
10.08,0.158666666666667,1,72,
10.08,0.158666666666667,2,72,
10.24,0.158666666666667,1,71,
10.24,0.158666666666667,2,71,
9.6,1.59866666666667,1,48,
10.24,0.958666666666667,1,52,
10.4,0.798666666666667,1,69,
9.6,1.59866666666667,2,48,
10.24,0.958666666666667,2,52,
10.4,0.798666666666667,2,69,
11.2,0.318666666666667,1,50,
10.88,0.638666666666667,1,57,
11.2,0.318666666666667,1,78,
11.2,0.318666666666667,2,50,
10.88,0.638666666666667,2,57,
11.2,0.318666666666667,2,78,
2.39866666666667,9.12133333333333,1,79,
2.39866666666667,9.12133333333333,2,79,
11.52,0.318666666666667,1,52,
11.6,0.238666666666667,1,78,
11.52,0.318666666666667,2,52,
11.6,0.238666666666667,2,78,
11.84,0.0786666666666667,1,81,
11.84,0.0786666666666667,2,81,
11.5986666666667,0.321333333333333,1,79,
11.5986666666667,0.321333333333333,2,79,
11.84,0.318666666666667,1,48,
11.84,0.318666666666667,2,48,
12.16,0.0786666666666667,1,78,
12.16,0.0786666666666667,2,78,
11.84,0.638666666666667,1,60,
12.24,0.238666666666667,1,76,
11.84,0.638666666666667,2,60,
12.24,0.238666666666667,2,76,
12.48,0.0786666666666667,1,74,
12.48,0.0786666666666667,2,74,
12.48,0.158666666666667,1,59,
12.48,0.158666666666667,2,59,
12.64,0.158666666666667,1,57,
12.56,0.238666666666667,1,72,
12.64,0.158666666666667,2,57,
12.56,0.238666666666667,2,72,
9.59866666666667,3.20133333333333,1,55,
9.59866666666667,3.20133333333333,2,55,
12.8,0.238666666666667,1,72,
12.8,0.238666666666667,2,72,
12.96,0.158666666666667,1,54,
12.96,0.158666666666667,2,54,
13.12,0.158666666666667,1,52,
13.04,0.238666666666667,1,81,
13.12,0.158666666666667,2,52,
13.04,0.238666666666667,2,81,
12.16,1.27866666666667,1,50,
13.28,0.158666666666667,1,54,
13.28,0.158666666666667,1,72,
12.16,1.27866666666667,2,50,
13.28,0.158666666666667,2,54,
13.28,0.158666666666667,2,72,
12.9586666666667,0.481333333333333,1,55,
12.9586666666667,0.481333333333333,2,55,
13.44,0.0786666666666667,1,71,
13.44,0.0786666666666667,2,71,
13.52,0.238666666666667,1,67,
13.52,0.238666666666667,2,67,
13.76,0.318666666666667,1,57,
13.76,0.318666666666667,1,66,
13.76,0.318666666666667,2,57,
13.76,0.318666666666667,2,66,
13.44,0.958666666666667,1,43,
14.08,0.318666666666667,1,66,
13.44,0.958666666666667,2,43,
14.08,0.318666666666667,2,66,
14.4,0.318666666666667,1,50,
14.4,0.318666666666667,2,50,
14.72,0.478666666666667,1,52,
14.72,0.478666666666667,2,52,
15.2,0.158666666666667,1,54,
14.08,1.27866666666667,1,59,
14.4,0.958666666666667,1,67,
15.2,0.158666666666667,2,54,
14.08,1.27866666666667,2,59,
14.4,0.958666666666667,2,67,
13.7586666666667,1.60133333333333,1,55,
13.7586666666667,1.60133333333333,2,55,
15.36,0.638666666666667,1,71,
15.36,0.638666666666667,2,71,
16,0.638666666666667,1,71,
16,0.638666666666667,2,71,
16.64,0.478666666666667,1,73,
16.64,0.478666666666667,2,73,
16,1.27866666666667,1,59,
16.64,0.638666666666667,1,64,
17.12,0.158666666666667,1,74,
16,1.27866666666667,2,59,
16.64,0.638666666666667,2,64,
17.12,0.158666666666667,2,74,
17.28,0.158666666666667,1,74,
17.28,0.158666666666667,2,74,
17.44,0.158666666666667,1,73,
17.44,0.158666666666667,2,73,
17.6,0.158666666666667,1,71,
17.6,0.158666666666667,2,71,
17.28,0.638666666666667,1,57,
17.28,0.638666666666667,2,57,
17.92,0.318666666666667,1,54,
17.92,0.318666666666667,2,54,
18.24,0.318666666666667,1,52,
18.24,0.318666666666667,2,52,
18.56,0.318666666666667,1,54,
18.56,0.318666666666667,2,54,
18.88,0.318666666666667,1,59,
17.76,1.43866666666667,1,69,
17.92,1.27866666666667,1,74,
18.88,0.318666666666667,2,59,
17.76,1.43866666666667,2,69,
17.92,1.27866666666667,2,74,
12.1586666666667,7.04133333333333,1,79,
12.1586666666667,7.04133333333333,2,79,
19.52,0.318666666666667,1,59,
19.2,0.638666666666667,1,67,
19.2,0.638666666666667,1,71,
19.2,0.638666666666667,1,76,
19.52,0.318666666666667,2,59,
19.2,0.638666666666667,2,67,
19.2,0.638666666666667,2,71,
19.2,0.638666666666667,2,76,
19.8386666666667,0.00133333333333333,1,79,
19.8386666666667,0.00133333333333333,2,79,
19.2,0.958666666666667,1,52,
19.2,0.958666666666667,2,52,
20.16,0.318666666666667,1,52,
20.16,0.318666666666667,2,52,
20.48,0.318666666666667,1,54,
19.84,0.958666666666667,1,64,
20.48,0.318666666666667,2,54,
19.84,0.958666666666667,2,64,
17.9186666666667,2.88133333333333,1,55,
17.9186666666667,2.88133333333333,2,55,
20.8,0.158666666666667,1,78,
20.8,0.158666666666667,2,78,
20.7986666666667,0.161333333333333,1,79,
20.7986666666667,0.161333333333333,2,79,
20.8,0.318666666666667,1,62,
20.8,0.318666666666667,2,62,
21.1186666666667,0.00133333333333333,1,79,
21.1186666666667,0.00133333333333333,2,79,
21.12,0.318666666666667,1,61,
21.12,0.318666666666667,2,61,
21.44,0.158666666666667,1,78,
21.44,0.158666666666667,2,78,
21.44,0.318666666666667,1,62,
21.6,0.158666666666667,1,76,
21.44,0.318666666666667,2,62,
21.6,0.158666666666667,2,76,
21.12,0.958666666666667,1,57,
21.12,0.958666666666667,2,57,
22.08,0.318666666666667,1,59,
22.08,0.318666666666667,2,59,
22.4,0.318666666666667,1,57,
21.76,0.958666666666667,1,73,
22.4,0.318666666666667,2,57,
21.76,0.958666666666667,2,73,
21.1186666666667,1.60133333333333,1,55,
21.1186666666667,1.60133333333333,2,55,
21.76,1.27866666666667,1,64,
22.72,0.318666666666667,1,76,
21.76,1.27866666666667,2,64,
22.72,0.318666666666667,2,76,
23.04,0.158666666666667,1,81,
23.04,0.158666666666667,2,81,
21.4386666666667,1.76133333333333,1,79,
21.4386666666667,1.76133333333333,2,79,
23.36,0.158666666666667,1,78,
23.36,0.158666666666667,2,78,
23.52,0.158666666666667,1,76,
23.52,0.158666666666667,2,76,
23.68,0.318666666666667,1,74,
23.68,0.318666666666667,2,74,
24,0.718666666666667,1,69,
24,0.718666666666667,2,69,
24.72,0.0786666666666667,1,71,
24.72,0.0786666666666667,2,71,
23.04,1.91866666666667,1,54,
23.68,1.27866666666667,1,57,
24.32,0.638666666666667,1,62,
24.8,0.158666666666667,1,72,
23.04,1.91866666666667,2,54,
23.68,1.27866666666667,2,57,
24.32,0.638666666666667,2,62,
24.8,0.158666666666667,2,72,
23.0386666666667,1.92133333333333,1,55,
23.0386666666667,1.92133333333333,2,55,
24.96,0.158666666666667,1,71,
24.96,0.158666666666667,2,71,
25.12,0.158666666666667,1,69,
25.12,0.158666666666667,2,69,
25.28,0.158666666666667,1,67,
25.28,0.158666666666667,2,67,
25.44,0.158666666666667,1,66,
25.44,0.158666666666667,2,66,
25.6,0.318666666666667,1,64,
25.6,0.318666666666667,2,64,
25.92,0.158666666666667,1,74,
25.92,0.158666666666667,2,74,
25.6,0.638666666666667,1,59,
25.6,0.638666666666667,2,59,
26.08,0.558666666666667,1,73,
26.08,0.558666666666667,2,73,
26.64,0.0786666666666667,1,74,
26.64,0.0786666666666667,2,74,
26.24,0.638666666666667,1,64,
26.72,0.158666666666667,1,76,
26.24,0.638666666666667,2,64,
26.72,0.158666666666667,2,76,
26.88,0.158666666666667,1,74,
26.88,0.158666666666667,2,74,
27.04,0.158666666666667,1,73,
27.04,0.158666666666667,2,73,
27.2,0.158666666666667,1,71,
27.2,0.158666666666667,2,71,
26.88,0.638666666666667,1,66,
27.36,0.158666666666667,1,69,
26.88,0.638666666666667,2,66,
27.36,0.158666666666667,2,69,
23.3586666666667,4.16133333333333,1,79,
23.3586666666667,4.16133333333333,2,79,
27.52,0.478666666666667,1,64,
27.52,0.478666666666667,2,64,
28,0.158666666666667,1,66,
28,0.158666666666667,2,66,
27.84,0.638666666666667,1,71,
27.84,0.638666666666667,2,71,
26.88,1.91866666666667,1,57,
28.48,0.318666666666667,1,73,
26.88,1.91866666666667,2,57,
28.48,0.318666666666667,2,73,
28.8,0.158666666666667,1,73,
28.8,0.158666666666667,2,73,
28.96,0.238666666666667,1,74,
28.96,0.238666666666667,2,74,
29.2,0.0786666666666667,1,76,
29.2,0.0786666666666667,2,76,
29.28,0.0786666666666667,1,74,
29.28,0.0786666666666667,2,74,
28.16,1.27866666666667,1,67,
29.36,0.0786666666666667,1,73,
28.16,1.27866666666667,2,67,
29.36,0.0786666666666667,2,73,
29.44,0.318666666666667,1,73,
29.44,0.318666666666667,2,73,
29.76,0.318666666666667,1,57,
29.76,0.318666666666667,2,57,
28.8,1.91866666666667,1,50,
30.08,0.638666666666667,1,62,
29.44,1.27866666666667,1,66,
29.76,0.958666666666667,1,74,
28.8,1.91866666666667,2,50,
30.08,0.638666666666667,2,62,
29.44,1.27866666666667,2,66,
29.76,0.958666666666667,2,74,
26.8786666666667,3.84133333333333,1,55,
27.8386666666667,2.88133333333333,1,79,
26.8786666666667,3.84133333333333,2,55,
27.8386666666667,2.88133333333333,2,79,
31.3586666666667,0.00133333333333333,1,79,
31.3586666666667,0.00133333333333333,2,79,
32,0.0773333333333333,1,81,
32,0.0773333333333333,2,81,
31.9986666666667,0.0813333333333333,1,79,
31.9986666666667,0.0813333333333333,2,79,
32.16,0.318666666666667,1,81,
32.16,0.318666666666667,2,81,
31.36,1.27866666666667,1,59,
32,0.638666666666667,1,62,
32.48,0.158666666666667,1,83,
31.36,1.27866666666667,2,59,
32,0.638666666666667,2,62,
32.48,0.158666666666667,2,83,
32.64,0.318666666666667,1,81,
32.64,0.318666666666667,2,81,
32.156,0.804,1,79,
32.156,0.804,2,79,
33.12,0.158666666666667,1,78,
33.12,0.158666666666667,2,78,
33.28,0.158666666666667,1,76,
33.28,0.158666666666667,2,76,
32.64,1.91866666666667,1,54,
33.28,1.27866666666667,1,57,
33.92,0.638666666666667,1,62,
33.44,1.11866666666667,1,74,
32.64,1.91866666666667,2,54,
33.28,1.27866666666667,2,57,
33.92,0.638666666666667,2,62,
33.44,1.11866666666667,2,74,
34.56,0.084,1,67,
34.56,0.084,2,67,
34.6453333333333,0.072,1,66,
34.6453333333333,0.072,2,66,
34.7186666666667,0.48,1,67,
34.7186666666667,0.48,2,67,
32.6386666666667,2.56133333333333,1,55,
32.6386666666667,2.56133333333333,2,55,
35.2,0.0826666666666667,1,66,
35.2,0.0826666666666667,2,66,
35.2813333333333,0.0786666666666667,1,67,
35.2813333333333,0.0786666666666667,2,67,
35.36,0.0786666666666667,1,69,
35.36,0.0786666666666667,2,69,
35.44,0.0746666666666667,1,67,
35.44,0.0746666666666667,2,67,
35.5213333333333,0.076,1,69,
35.5213333333333,0.076,2,69,
35.5986666666667,0.076,1,67,
35.5986666666667,0.076,2,67,
35.68,0.0866666666666667,1,69,
35.68,0.0866666666666667,2,69,
35.7573333333333,0.0826666666666667,1,67,
35.7573333333333,0.0826666666666667,2,67,
35.8386666666667,0.0826666666666667,1,69,
35.8386666666667,0.0826666666666667,2,69,
35.9186666666667,0.0786666666666667,1,67,
35.9186666666667,0.0786666666666667,2,67,
35.996,0.0853333333333333,1,69,
35.996,0.0853333333333333,2,69,
36.0773333333333,0.0813333333333333,1,67,
36.0773333333333,0.0813333333333333,2,67,
36.16,0.158666666666667,1,66,
36.16,0.158666666666667,2,66,
34.56,1.91866666666667,1,52,
35.84,0.638666666666667,1,61,
36.32,0.158666666666667,1,67,
34.56,1.91866666666667,2,52,
35.84,0.638666666666667,2,61,
36.32,0.158666666666667,2,67,
36.48,0.0786666666666667,1,69,
36.48,0.0786666666666667,2,69,
36.56,0.0786666666666667,1,67,
36.56,0.0786666666666667,2,67,
36.64,0.158666666666667,1,66,
36.64,0.158666666666667,2,66,
36.8,0.0786666666666667,1,67,
36.8,0.0786666666666667,2,67,
36.88,0.0786666666666667,1,66,
36.88,0.0786666666666667,2,66,
36.96,0.158666666666667,1,64,
36.96,0.158666666666667,2,64,
37.12,0.318666666666667,1,64,
37.12,0.318666666666667,2,64,
36.48,1.59866666666667,1,50,
36.48,1.59866666666667,2,50,
38.08,0.318666666666667,1,48,
37.12,1.27866666666667,1,54,
37.76,0.638666666666667,1,57,
37.44,0.958666666666667,1,62,
38.08,0.318666666666667,2,48,
37.12,1.27866666666667,2,54,
37.76,0.638666666666667,2,57,
37.44,0.958666666666667,2,62,
38.4,0.638666666666667,1,74,
38.4,0.638666666666667,2,74,
39.04,0.638666666666667,1,74,
39.04,0.638666666666667,2,74,
36.4786666666667,3.20133333333333,1,55,
36.4786666666667,3.20133333333333,2,55,
39.68,0.08,1,76,
39.68,0.08,2,76,
39.7586666666667,0.08,1,74,
39.7586666666667,0.08,2,74,
39.8386666666667,0.32,1,76,
39.8386666666667,0.32,2,76,
38.4,1.91866666666667,1,47,
39.04,1.27866666666667,1,50,
40.16,0.158666666666667,1,77,
38.4,1.91866666666667,2,47,
39.04,1.27866666666667,2,50,
40.16,0.158666666666667,2,77,
40.32,0.318666666666667,1,76,
40.32,0.318666666666667,2,76,
40.64,0.158666666666667,1,74,
40.64,0.158666666666667,2,74,
40.8,0.158666666666667,1,72,
40.8,0.158666666666667,2,72,
40.96,0.158666666666667,1,71,
40.96,0.158666666666667,2,71,
40.32,1.59866666666667,1,48,
40.96,0.958666666666667,1,52,
41.12,0.798666666666667,1,69,
40.32,1.59866666666667,2,48,
40.96,0.958666666666667,2,52,
41.12,0.798666666666667,2,69,
41.92,0.318666666666667,1,50,
41.6,0.638666666666667,1,57,
41.92,0.318666666666667,1,78,
41.92,0.318666666666667,2,50,
41.6,0.638666666666667,2,57,
41.92,0.318666666666667,2,78,
33.1186666666667,9.12133333333333,1,79,
33.1186666666667,9.12133333333333,2,79,
42.24,0.318666666666667,1,52,
42.32,0.238666666666667,1,78,
42.24,0.318666666666667,2,52,
42.32,0.238666666666667,2,78,
42.56,0.0786666666666667,1,81,
42.56,0.0786666666666667,2,81,
42.3186666666667,0.321333333333333,1,79,
42.3186666666667,0.321333333333333,2,79,
42.56,0.318666666666667,1,48,
42.56,0.318666666666667,2,48,
42.88,0.0786666666666667,1,78,
42.88,0.0786666666666667,2,78,
42.56,0.638666666666667,1,60,
42.96,0.238666666666667,1,76,
42.56,0.638666666666667,2,60,
42.96,0.238666666666667,2,76,
43.2,0.0786666666666667,1,74,
43.2,0.0786666666666667,2,74,
43.2,0.158666666666667,1,59,
43.2,0.158666666666667,2,59,
43.36,0.158666666666667,1,57,
43.28,0.238666666666667,1,72,
43.36,0.158666666666667,2,57,
43.28,0.238666666666667,2,72,
40.3186666666667,3.20133333333333,1,55,
40.3186666666667,3.20133333333333,2,55,
43.52,0.238666666666667,1,72,
43.52,0.238666666666667,2,72,
43.68,0.158666666666667,1,54,
43.68,0.158666666666667,2,54,
43.84,0.158666666666667,1,52,
43.76,0.238666666666667,1,81,
43.84,0.158666666666667,2,52,
43.76,0.238666666666667,2,81,
42.88,1.27866666666667,1,50,
44,0.158666666666667,1,54,
44,0.158666666666667,1,72,
42.88,1.27866666666667,2,50,
44,0.158666666666667,2,54,
44,0.158666666666667,2,72,
43.6786666666667,0.481333333333333,1,55,
43.6786666666667,0.481333333333333,2,55,
44.16,0.0786666666666667,1,71,
44.16,0.0786666666666667,2,71,
44.24,0.238666666666667,1,67,
44.24,0.238666666666667,2,67,
44.48,0.318666666666667,1,57,
44.48,0.318666666666667,1,66,
44.48,0.318666666666667,2,57,
44.48,0.318666666666667,2,66,
44.16,0.958666666666667,1,43,
44.8,0.318666666666667,1,66,
44.16,0.958666666666667,2,43,
44.8,0.318666666666667,2,66,
45.12,0.318666666666667,1,50,
45.12,0.318666666666667,2,50,
45.44,0.478666666666667,1,52,
45.44,0.478666666666667,2,52,
45.92,0.158666666666667,1,54,
44.8,1.27866666666667,1,59,
45.12,0.958666666666667,1,67,
45.92,0.158666666666667,2,54,
44.8,1.27866666666667,2,59,
45.12,0.958666666666667,2,67,
44.4786666666667,1.60133333333333,1,55,
44.4786666666667,1.60133333333333,2,55,
46.08,0.638666666666667,1,71,
46.08,0.638666666666667,2,71,
46.72,0.638666666666667,1,71,
46.72,0.638666666666667,2,71,
47.36,0.478666666666667,1,73,
47.36,0.478666666666667,2,73,
46.72,1.27866666666667,1,59,
47.36,0.638666666666667,1,64,
47.84,0.158666666666667,1,74,
46.72,1.27866666666667,2,59,
47.36,0.638666666666667,2,64,
47.84,0.158666666666667,2,74,
48,0.158666666666667,1,74,
48,0.158666666666667,2,74,
48.16,0.158666666666667,1,73,
48.16,0.158666666666667,2,73,
48.32,0.158666666666667,1,71,
48.32,0.158666666666667,2,71,
48,0.638666666666667,1,57,
48,0.638666666666667,2,57,
48.64,0.318666666666667,1,54,
48.64,0.318666666666667,2,54,
48.96,0.318666666666667,1,52,
48.96,0.318666666666667,2,52,
49.28,0.318666666666667,1,54,
49.28,0.318666666666667,2,54,
49.6,0.318666666666667,1,59,
48.48,1.43866666666667,1,69,
48.64,1.27866666666667,1,74,
49.6,0.318666666666667,2,59,
48.48,1.43866666666667,2,69,
48.64,1.27866666666667,2,74,
42.8786666666667,7.04133333333333,1,79,
42.8786666666667,7.04133333333333,2,79,
50.24,0.318666666666667,1,59,
49.92,0.638666666666667,1,67,
49.92,0.638666666666667,1,71,
49.92,0.638666666666667,1,76,
50.24,0.318666666666667,2,59,
49.92,0.638666666666667,2,67,
49.92,0.638666666666667,2,71,
49.92,0.638666666666667,2,76,
50.5586666666667,0.00133333333333333,1,79,
50.5586666666667,0.00133333333333333,2,79,
49.92,0.958666666666667,1,52,
49.92,0.958666666666667,2,52,
50.88,0.318666666666667,1,52,
50.88,0.318666666666667,2,52,
51.2,0.318666666666667,1,54,
50.56,0.958666666666667,1,64,
51.2,0.318666666666667,2,54,
50.56,0.958666666666667,2,64,
48.6386666666667,2.88133333333333,1,55,
48.6386666666667,2.88133333333333,2,55,
51.52,0.158666666666667,1,78,
51.52,0.158666666666667,2,78,
51.5186666666667,0.161333333333333,1,79,
51.5186666666667,0.161333333333333,2,79,
51.52,0.318666666666667,1,62,
51.52,0.318666666666667,2,62,
51.8386666666667,0.00133333333333333,1,79,
51.8386666666667,0.00133333333333333,2,79,
51.84,0.318666666666667,1,61,
51.84,0.318666666666667,2,61,
52.16,0.158666666666667,1,78,
52.16,0.158666666666667,2,78,
52.16,0.318666666666667,1,62,
52.32,0.158666666666667,1,76,
52.16,0.318666666666667,2,62,
52.32,0.158666666666667,2,76,
51.84,0.958666666666667,1,57,
51.84,0.958666666666667,2,57,
52.8,0.318666666666667,1,59,
52.8,0.318666666666667,2,59,
53.12,0.318666666666667,1,57,
52.48,0.958666666666667,1,73,
53.12,0.318666666666667,2,57,
52.48,0.958666666666667,2,73,
51.8386666666667,1.60133333333333,1,55,
51.8386666666667,1.60133333333333,2,55,
52.48,1.27866666666667,1,64,
53.44,0.318666666666667,1,76,
52.48,1.27866666666667,2,64,
53.44,0.318666666666667,2,76,
53.76,0.158666666666667,1,81,
53.76,0.158666666666667,2,81,
52.1586666666667,1.76133333333333,1,79,
52.1586666666667,1.76133333333333,2,79,
54.08,0.158666666666667,1,78,
54.08,0.158666666666667,2,78,
54.24,0.158666666666667,1,76,
54.24,0.158666666666667,2,76,
54.4,0.318666666666667,1,74,
54.4,0.318666666666667,2,74,
54.72,0.718666666666667,1,69,
54.72,0.718666666666667,2,69,
55.44,0.0786666666666667,1,71,
55.44,0.0786666666666667,2,71,
53.76,1.91866666666667,1,54,
54.4,1.27866666666667,1,57,
55.04,0.638666666666667,1,62,
55.52,0.158666666666667,1,72,
53.76,1.91866666666667,2,54,
54.4,1.27866666666667,2,57,
55.04,0.638666666666667,2,62,
55.52,0.158666666666667,2,72,
53.7586666666667,1.92133333333333,1,55,
53.7586666666667,1.92133333333333,2,55,
55.68,0.158666666666667,1,71,
55.68,0.158666666666667,2,71,
55.84,0.158666666666667,1,69,
55.84,0.158666666666667,2,69,
56,0.158666666666667,1,67,
56,0.158666666666667,2,67,
56.16,0.158666666666667,1,66,
56.16,0.158666666666667,2,66,
56.32,0.318666666666667,1,64,
56.32,0.318666666666667,2,64,
56.64,0.158666666666667,1,74,
56.64,0.158666666666667,2,74,
56.32,0.638666666666667,1,59,
56.32,0.638666666666667,2,59,
56.8,0.558666666666667,1,73,
56.8,0.558666666666667,2,73,
57.36,0.0786666666666667,1,74,
57.36,0.0786666666666667,2,74,
56.96,0.638666666666667,1,64,
57.44,0.158666666666667,1,76,
56.96,0.638666666666667,2,64,
57.44,0.158666666666667,2,76,
57.6,0.158666666666667,1,74,
57.6,0.158666666666667,2,74,
57.76,0.158666666666667,1,73,
57.76,0.158666666666667,2,73,
57.92,0.158666666666667,1,71,
57.92,0.158666666666667,2,71,
57.6,0.638666666666667,1,66,
58.08,0.158666666666667,1,69,
57.6,0.638666666666667,2,66,
58.08,0.158666666666667,2,69,
54.0786666666667,4.16133333333333,1,79,
54.0786666666667,4.16133333333333,2,79,
58.24,0.478666666666667,1,64,
58.24,0.478666666666667,2,64,
58.72,0.158666666666667,1,66,
58.72,0.158666666666667,2,66,
58.56,0.638666666666667,1,71,
58.56,0.638666666666667,2,71,
57.6,1.91866666666667,1,57,
59.2,0.318666666666667,1,73,
57.6,1.91866666666667,2,57,
59.2,0.318666666666667,2,73,
59.52,0.158666666666667,1,73,
59.52,0.158666666666667,2,73,
59.68,0.238666666666667,1,74,
59.68,0.238666666666667,2,74,
59.92,0.0786666666666667,1,76,
59.92,0.0786666666666667,2,76,
60,0.0786666666666667,1,74,
60,0.0786666666666667,2,74,
58.88,1.27866666666667,1,67,
60.08,0.0786666666666667,1,73,
58.88,1.27866666666667,2,67,
60.08,0.0786666666666667,2,73,
60.16,0.318666666666667,1,73,
60.16,0.318666666666667,2,73,
60.48,0.318666666666667,1,57,
60.48,0.318666666666667,2,57,
59.52,1.91866666666667,1,50,
60.8,0.638666666666667,1,62,
60.16,1.27866666666667,1,66,
60.48,0.958666666666667,1,74,
59.52,1.91866666666667,2,50,
60.8,0.638666666666667,2,62,
60.16,1.27866666666667,2,66,
60.48,0.958666666666667,2,74,
61.76,0.318666666666667,1,64,
61.44,0.638666666666667,1,69,
61.76,0.318666666666667,2,64,
61.44,0.638666666666667,2,69,
61.44,1.27866666666667,1,62,
61.44,1.27866666666667,2,62,
62.08,0.798666666666667,1,69,
62.08,0.798666666666667,2,69,
62.88,0.0786666666666667,1,69,
62.88,0.0786666666666667,2,69,
62.96,0.0786666666666667,1,71,
62.96,0.0786666666666667,2,71,
63.04,0.0786666666666667,1,72,
63.04,0.0786666666666667,2,72,
63.12,0.0786666666666667,1,74,
63.12,0.0786666666666667,2,74,
62.72,0.638666666666667,1,60,
62.08,1.27866666666667,1,66,
63.2,0.158666666666667,1,76,
62.72,0.638666666666667,2,60,
62.08,1.27866666666667,2,66,
63.2,0.158666666666667,2,76,
63.36,0.158666666666667,1,76,
63.36,0.158666666666667,2,76,
63.52,0.158666666666667,1,74,
63.52,0.158666666666667,2,74,
63.68,0.158666666666667,1,72,
63.68,0.158666666666667,2,72,
63.68,0.318666666666667,1,60,
63.84,0.158666666666667,1,71,
63.68,0.318666666666667,2,60,
63.84,0.158666666666667,2,71,
63.36,0.958666666666667,1,59,
64,0.318666666666667,1,69,
63.36,0.958666666666667,2,59,
64,0.318666666666667,2,69,
64.32,0.318666666666667,1,57,
64.32,0.318666666666667,2,57,
64.32,0.638666666666667,1,67,
64.32,0.638666666666667,2,67,
58.5586666666667,6.40133333333333,1,79,
58.5586666666667,6.40133333333333,2,79,
64.64,0.638666666666667,1,59,
