 3839,1, 69, 80
 3839,2, 69, 80
 3840,1, 61, 80
 3840,1, 67, 0
 3840,2, 61, 80
 3840,2, 67, 0
 3899,1, 67, 80
 3899,2, 67, 80
 3901,1, 69, 0
 3901,2, 69, 0
 3957,1, 69, 80
 3957,2, 69, 80
 3958,1, 67, 0
 3958,2, 67, 0
 4018,1, 67, 80
 4018,2, 67, 80
 4021,1, 69, 0
 4021,2, 69, 0
 4079,1, 67, 0
 4079,2, 67, 0
 4080,1, 66, 80
 4080,2, 66, 80
 4199,1, 66, 0
 4199,2, 66, 0
 4200,1, 67, 80
 4200,2, 67, 80
 4319,1, 52, 0
 4319,1, 55, 0
 4319,1, 61, 0
 4319,1, 67, 0
 4319,2, 52, 0
 4319,2, 55, 0
 4319,2, 61, 0
 4319,2, 67, 0
 4320,1, 50, 80
 4320,1, 69, 80
 4320,2, 50, 80
 4320,2, 69, 80
 4379,1, 69, 0
 4379,2, 69, 0
 4380,1, 67, 80
 4380,2, 67, 80
 4439,1, 67, 0
 4439,2, 67, 0
 4440,1, 66, 80
 4440,2, 66, 80
 4559,1, 66, 0
 4559,2, 66, 0
 4560,1, 67, 80
 4560,2, 67, 80
 4619,1, 67, 0
 4619,2, 67, 0
 4620,1, 66, 80
 4620,2, 66, 80
 4679,1, 66, 0
 4679,2, 66, 0
 4680,1, 64, 80
 4680,2, 64, 80
 4799,1, 64, 0
 4799,2, 64, 0
 4800,1, 54, 80
 4800,1, 64, 80
 4800,2, 54, 80
 4800,2, 64, 80
 5039,1, 64, 0
 5039,2, 64, 0
 5040,1, 62, 80
 5040,2, 62, 80
 5280,1, 57, 80
 5280,2, 57, 80
 5519,1, 50, 0
 5519,2, 50, 0
 5520,1, 48, 80
 5520,2, 48, 80
 5759,1, 48, 0
 5759,1, 54, 0
 5759,1, 57, 0
 5759,1, 62, 0
 5759,2, 48, 0
 5759,2, 54, 0
 5759,2, 57, 0
 5759,2, 62, 0
 5760,1, 47, 80
 5760,1, 74, 80
 5760,2, 47, 80
 5760,2, 74, 80
 6239,1, 74, 0
 6239,2, 74, 0
 6240,1, 50, 80
 6240,1, 74, 80
 6240,2, 50, 80
 6240,2, 74, 80
 6719,1, 74, 0
 6719,2, 74, 0
 6720,1, 55, 80
 6720,1, 76, 80
 6720,2, 55, 80
 6720,2, 76, 80
 6779,1, 74, 80
 6779,2, 74, 80
 6780,1, 76, 0
 6780,2, 76, 0
 6839,1, 74, 0
 6839,1, 76, 80
 6839,2, 74, 0
 6839,2, 76, 80
 7079,1, 76, 0
 7079,2, 76, 0
 7080,1, 77, 80
 7080,2, 77, 80
 7199,1, 47, 0
 7199,1, 50, 0
 7199,1, 55, 0
 7199,1, 77, 0
 7199,2, 47, 0
 7199,2, 50, 0
 7199,2, 55, 0
 7199,2, 77, 0
 7200,1, 48, 80
 7200,1, 76, 80
 7200,2, 48, 80
 7200,2, 76, 80
 7439,1, 76, 0
 7439,2, 76, 0
 7440,1, 74, 80
 7440,2, 74, 80
 7559,1, 74, 0
 7559,2, 74, 0
 7560,1, 72, 80
 7560,2, 72, 80
 7679,1, 72, 0
 7679,2, 72, 0
 7680,1, 52, 80
 7680,1, 71, 80
 7680,2, 52, 80
 7680,2, 71, 80
 7799,1, 71, 0
 7799,2, 71, 0
 7800,1, 69, 80
 7800,2, 69, 80
 8160,1, 57, 80
 8160,2, 57, 80
 8399,1, 48, 0
 8399,1, 52, 0
 8399,1, 69, 0
 8399,2, 48, 0
 8399,2, 52, 0
 8399,2, 69, 0
 8400,1, 50, 80
 8400,1, 78, 80
 8400,2, 50, 80
 8400,2, 78, 80
 8639,1, 50, 0
 8639,1, 57, 0
 8639,1, 78, 0
 8639,2, 50, 0
 8639,2, 57, 0
 8639,2, 78, 0
 8640,1, 52, 80
 8640,1, 79, 80
 8640,2, 52, 80
 8640,2, 79, 80
 8699,1, 79, 0
 8699,2, 79, 0
 8700,1, 78, 80
 8700,2, 78, 80
 8879,1, 52, 0
 8879,1, 78, 0
 8879,2, 52, 0
 8879,2, 78, 0
 8880,1, 48, 80
 8880,1, 60, 80
 8880,1, 81, 80
 8880,2, 48, 80
 8880,2, 60, 80
 8880,2, 81, 80
 8939,1, 81, 0
 8939,2, 81, 0
 8940,1, 79, 80
 8940,2, 79, 80
 9119,1, 48, 0
 9119,1, 79, 0
 9119,2, 48, 0
 9119,2, 79, 0
 9120,1, 50, 80
 9120,1, 78, 80
 9120,2, 50, 80
 9120,2, 78, 80
 9179,1, 78, 0
 9179,2, 78, 0
 9180,1, 76, 80
 9180,2, 76, 80
 9359,1, 60, 0
 9359,1, 76, 0
 9359,2, 60, 0
 9359,2, 76, 0
 9360,1, 59, 80
 9360,1, 74, 80
 9360,2, 59, 80
 9360,2, 74, 80
 9419,1, 74, 0
 9419,2, 74, 0
 9420,1, 72, 80
 9420,2, 72, 80
 9479,1, 59, 0
 9479,2, 59, 0
 9480,1, 57, 80
 9480,2, 57, 80
 9599,1, 57, 0
 9599,1, 72, 0
 9599,2, 57, 0
 9599,2, 72, 0
 9600,1, 55, 80
 9600,1, 72, 80
 9600,2, 55, 80
 9600,2, 72, 80
 9719,1, 55, 0
 9719,2, 55, 0
 9720,1, 54, 80
 9720,2, 54, 80
 9779,1, 72, 0
 9779,2, 72, 0
 9780,1, 81, 80
 9780,2, 81, 80
 9839,1, 54, 0
 9839,2, 54, 0
 9840,1, 52, 80
 9840,2, 52, 80
 9959,1, 52, 0
 9959,1, 81, 0
 9959,2, 52, 0
 9959,2, 81, 0
 9960,1, 54, 80
 9960,1, 72, 80
 9960,2, 54, 80
 9960,2, 72, 80
 10079,1, 50, 0
 10079,1, 54, 0
 10079,1, 72, 0
 10079,2, 50, 0
 10079,2, 54, 0
 10079,2, 72, 0
 10080,1, 43, 80
 10080,1, 55, 80
 10080,1, 71, 80
 10080,2, 43, 80
 10080,2, 55, 80
 10080,2, 71, 80
 10139,1, 71, 0
 10139,2, 71, 0
 10140,1, 67, 80
 10140,2, 67, 80
 10319,1, 55, 0
 10319,1, 67, 0
 10319,2, 55, 0
 10319,2, 67, 0
 10320,1, 57, 80
 10320,1, 66, 80
 10320,2, 57, 80
 10320,2, 66, 80
 10559,1, 57, 0
 10559,1, 66, 0
 10559,2, 57, 0
 10559,2, 66, 0
 10560,1, 59, 80
 10560,1, 66, 80
 10560,2, 59, 80
 10560,2, 66, 80
 10799,1, 43, 0
 10799,1, 66, 0
 10799,2, 43, 0
 10799,2, 66, 0
 10800,1, 50, 80
 10800,1, 67, 80
 10800,2, 50, 80
 10800,2, 67, 80
 11039,1, 50, 0
 11039,2, 50, 0
 11040,1, 52, 80
 11040,2, 52, 80
 11399,1, 52, 0
 11399,2, 52, 0
 11400,1, 54, 80
 11400,2, 54, 80
 11519,1, 54, 0
 11519,1, 59, 0
 11519,1, 67, 0
 11519,2, 54, 0
 11519,2, 59, 0
 11519,2, 67, 0
 11520,1, 55, 80
 11520,1, 71, 80
 11520,2, 55, 80
 11520,2, 71, 80
 11999,1, 71, 0
 11999,2, 71, 0
 12000,1, 59, 80
 12000,1, 71, 80
 12000,2, 59, 80
 12000,2, 71, 80
 12479,1, 71, 0
 12479,2, 71, 0
 12480,1, 64, 80
 12480,1, 73, 80
 12480,2, 64, 80
 12480,2, 73, 80
 12839,1, 73, 0
 12839,2, 73, 0
 12840,1, 74, 80
 12840,2, 74, 80
 12959,1, 59, 0
 12959,1, 64, 0
 12959,1, 74, 0
 12959,2, 59, 0
 12959,2, 64, 0
 12959,2, 74, 0
 12960,1, 57, 80
 12960,1, 74, 80
 12960,2, 57, 80
 12960,2, 74, 80
 13079,1, 74, 0
 13079,2, 74, 0
 13080,1, 73, 80
 13080,2, 73, 80
 13199,1, 73, 0
 13199,2, 73, 0
 13200,1, 71, 80
 13200,2, 71, 80
 13319,1, 71, 0
 13319,2, 71, 0
 13320,1, 69, 80
 13320,2, 69, 80
 13439,1, 55, 0
 13439,1, 57, 0
 13439,2, 55, 0
 13439,2, 57, 0
 13440,1, 54, 80
 13440,1, 74, 80
 13440,2, 54, 80
 13440,2, 74, 80
 13679,1, 54, 0
 13679,2, 54, 0
 13680,1, 52, 80
 13680,2, 52, 80
 13919,1, 52, 0
 13919,2, 52, 0
 13920,1, 54, 80
 13920,2, 54, 80
 14159,1, 54, 0
 14159,2, 54, 0
 14160,1, 59, 80
 14160,2, 59, 80
 14399,1, 59, 0
 14399,1, 69, 0
 14399,1, 74, 0
 14399,2, 59, 0
 14399,2, 69, 0
 14399,2, 74, 0
 14400,1, 52, 80
 14400,1, 67, 80
 14400,1, 71, 80
 14400,1, 76, 80
 14400,1, 79, 80
 14400,2, 52, 80
 14400,2, 67, 80
 14400,2, 71, 80
 14400,2, 76, 80
 14400,2, 79, 80
 14640,1, 59, 80
 14640,2, 59, 80
 14879,1, 59, 0
 14879,1, 67, 0
 14879,1, 71, 0
 14879,1, 76, 0
 14879,1, 79, 0
 14879,2, 59, 0
 14879,2, 67, 0
 14879,2, 71, 0
 14879,2, 76, 0
 14879,2, 79, 0
 14880,1, 64, 80
 14880,1, 79, 80
 14880,2, 64, 80
 14880,2, 79, 80
 15119,1, 52, 0
 15119,2, 52, 0
 15120,1, 52, 80
 15120,2, 52, 80
 15359,1, 52, 0
 15359,2, 52, 0
 15360,1, 54, 80
 15360,2, 54, 80
 15599,1, 54, 0
 15599,1, 64, 0
 15599,1, 79, 0
 15599,2, 54, 0
 15599,2, 64, 0
 15599,2, 79, 0
 15600,1, 55, 80
 15600,1, 62, 80
 15600,1, 78, 80
 15600,2, 55, 80
 15600,2, 62, 80
 15600,2, 78, 80
 15719,1, 78, 0
 15719,2, 78, 0
 15720,1, 79, 80
 15720,2, 79, 80
 15839,1, 55, 0
 15839,1, 62, 0
 15839,1, 79, 0
 15839,2, 55, 0
 15839,2, 62, 0
 15839,2, 79, 0
 15840,1, 57, 80
 15840,1, 61, 80
 15840,1, 79, 80
 15840,2, 57, 80
 15840,2, 61, 80
 15840,2, 79, 80
 16079,1, 61, 0
 16079,1, 79, 0
 16079,2, 61, 0
 16079,2, 79, 0
 16080,1, 62, 80
 16080,1, 78, 80
 16080,2, 62, 80
 16080,2, 78, 80
 16199,1, 78, 0
 16199,2, 78, 0
 16200,1, 76, 80
 16200,2, 76, 80
 16319,1, 62, 0
 16319,1, 76, 0
 16319,2, 62, 0
 16319,2, 76, 0
 16320,1, 64, 80
 16320,1, 73, 80
 16320,2, 64, 80
 16320,2, 73, 80
 16559,1, 57, 0
 16559,2, 57, 0
 16560,1, 59, 80
 16560,2, 59, 80
 16799,1, 59, 0
 16799,2, 59, 0
 16800,1, 57, 80
 16800,2, 57, 80
 17039,1, 57, 0
 17039,1, 73, 0
 17039,2, 57, 0
 17039,2, 73, 0
 17040,1, 55, 80
 17040,1, 76, 80
 17040,2, 55, 80
 17040,2, 76, 80
 17279,1, 55, 0
 17279,1, 64, 0
 17279,1, 76, 0
 17279,2, 55, 0
 17279,2, 64, 0
 17279,2, 76, 0
 17280,1, 54, 80
 17280,1, 81, 80
 17280,2, 54, 80
 17280,2, 81, 80
 17399,1, 81, 0
 17399,2, 81, 0
 17400,1, 79, 80
 17400,2, 79, 80
 17519,1, 79, 0
 17519,2, 79, 0
 17520,1, 78, 80
 17520,2, 78, 80
 17639,1, 78, 0
 17639,2, 78, 0
 17640,1, 76, 80
 17640,2, 76, 80
 17759,1, 76, 0
 17759,2, 76, 0
 17760,1, 57, 80
 17760,1, 74, 80
 17760,2, 57, 80
 17760,2, 74, 80
 17999,1, 74, 0
 17999,2, 74, 0
 18000,1, 69, 80
 18000,2, 69, 80
 18240,1, 62, 80
 18240,2, 62, 80
 18539,1, 69, 0
 18539,2, 69, 0
 18540,1, 71, 80
 18540,2, 71, 80
 18599,1, 71, 0
 18599,2, 71, 0
 18600,1, 72, 80
 18600,2, 72, 80
 18719,1, 54, 0
 18719,1, 57, 0
 18719,1, 62, 0
 18719,1, 72, 0
 18719,2, 54, 0
 18719,2, 57, 0
 18719,2, 62, 0
 18719,2, 72, 0
 18720,1, 55, 80
 18720,1, 71, 80
 18720,2, 55, 80
 18720,2, 71, 80
 18839,1, 71, 0
 18839,2, 71, 0
 18840,1, 69, 80
 18840,2, 69, 80
 18959,1, 69, 0
 18959,2, 69, 0
 18960,1, 67, 80
 18960,2, 67, 80
 19079,1, 67, 0
 19079,2, 67, 0
 19080,1, 66, 80
 19080,2, 66, 80
 19199,1, 66, 0
 19199,2, 66, 0
 19200,1, 59, 80
 19200,1, 64, 80
 19200,2, 59, 80
 19200,2, 64, 80
 19439,1, 64, 0
 19439,2, 64, 0
 19440,1, 74, 80
 19440,2, 74, 80
 19559,1, 74, 0
 19559,2, 74, 0
 19560,1, 73, 80
 19560,2, 73, 80
 19679,1, 59, 0
 19679,2, 59, 0
 19680,1, 64, 80
 19680,2, 64, 80
 19979,1, 73, 0
 19979,2, 73, 0
 19980,1, 74, 80
 19980,2, 74, 80
 20039,1, 74, 0
 20039,2, 74, 0
 20040,1, 76, 80
 20040,2, 76, 80
 20159,1, 55, 0
 20159,1, 64, 0
 20159,1, 76, 0
 20159,2, 55, 0
 20159,2, 64, 0
 20159,2, 76, 0
 20160,1, 57, 80
 20160,1, 66, 80
 20160,1, 74, 80
 20160,2, 57, 80
 20160,2, 66, 80
 20160,2, 74, 80
 20279,1, 74, 0
 20279,2, 74, 0
 20280,1, 73, 80
 20280,2, 73, 80
 20399,1, 73, 0
 20399,2, 73, 0
 20400,1, 71, 80
 20400,2, 71, 80
 20519,1, 71, 0
 20519,2, 71, 0
 20520,1, 69, 80
 20520,2, 69, 80
 20639,1, 66, 0
 20639,1, 69, 0
 20639,2, 66, 0
 20639,2, 69, 0
 20640,1, 64, 80
 20640,1, 79, 80
 20640,2, 64, 80
 20640,2, 79, 80
 20879,1, 79, 0
 20879,2, 79, 0
 20880,1, 71, 80
 20880,2, 71, 80
 20999,1, 64, 0
 20999,2, 64, 0
 21000,1, 66, 80
 21000,2, 66, 80
 21119,1, 66, 0
 21119,2, 66, 0
 21120,1, 67, 80
 21120,2, 67, 80
 21359,1, 71, 0
 21359,2, 71, 0
 21360,1, 73, 80
 21360,2, 73, 80
 21599,1, 57, 0
 21599,1, 73, 0
 21599,2, 57, 0
 21599,2, 73, 0
 21600,1, 50, 80
 21600,1, 73, 80
 21600,2, 50, 80
 21600,2, 73, 80
 21719,1, 73, 0
 21719,2, 73, 0
 21720,1, 74, 80
 21720,2, 74, 80
 21899,1, 74, 0
 21899,2, 74, 0
 21900,1, 76, 80
 21900,2, 76, 80
 21959,1, 76, 0
 21959,2, 76, 0
 21960,1, 74, 80
 21960,2, 74, 80
 22019,1, 74, 0
 22019,2, 74, 0
 22020,1, 73, 80
 22020,2, 73, 80
 22079,1, 67, 0
 22079,1, 73, 0
 22079,2, 67, 0
 22079,2, 73, 0
 22080,1, 66, 80
 22080,1, 73, 80
 22080,2, 66, 80
 22080,2, 73, 80
 22319,1, 73, 0
 22319,2, 73, 0
 22320,1, 57, 80
 22320,1, 74, 80
 22320,2, 57, 80
 22320,2, 74, 80
 22559,1, 57, 0
 22559,2, 57, 0
 22560,1, 62, 80
 22560,2, 62, 80
 23039,1, 50, 0
 23039,1, 62, 0
 23039,1, 66, 0
 23039,1, 74, 0
 23039,2, 50, 0
 23039,2, 62, 0
 23039,2, 66, 0
 23039,2, 74, 0
 23040,1, 55, 80
 23040,1, 79, 80
 23040,2, 55, 80
 23040,2, 79, 80
 23519,1, 79, 0
 23519,2, 79, 0
 23520,1, 59, 80
 23520,1, 79, 80
 23520,2, 59, 80
 23520,2, 79, 80
 23999,1, 79, 0
 23999,2, 79, 0
 24000,1, 62, 80
 24000,1, 81, 80
 24000,2, 62, 80
 24000,2, 81, 80
 24058,1, 81, 0
 24058,2, 81, 0
 24060,1, 79, 80
 24060,2, 79, 80
 24117,1, 79, 0
 24117,2, 79, 0
 24120,1, 81, 80
 24120,2, 81, 80
 24359,1, 81, 0
 24359,2, 81, 0
 24360,1, 83, 80
 24360,2, 83, 80
 24479,1, 55, 0
 24479,1, 59, 0
 24479,1, 62, 0
 24479,1, 83, 0
 24479,2, 55, 0
 24479,2, 59, 0
 24479,2, 62, 0
 24479,2, 83, 0
 24480,1, 54, 80
 24480,1, 81, 80
 24480,2, 54, 80
 24480,2, 81, 80
 24719,1, 81, 0
 24719,2, 81, 0
 24720,1, 79, 80
 24720,2, 79, 80
 24839,1, 79, 0
 24839,2, 79, 0
 24840,1, 78, 80
 24840,2, 78, 80
 24959,1, 78, 0
 24959,2, 78, 0
 24960,1, 57, 80
 24960,1, 76, 80
 24960,2, 57, 80
 24960,2, 76, 80
 25079,1, 76, 0
 25079,2, 76, 0
 25080,1, 74, 80
 25080,2, 74, 80
 25440,1, 62, 80
 25440,2, 62, 80
 25919,1, 54, 0
 25919,1, 57, 0
 25919,1, 62, 0
 25919,1, 74, 0
 25919,2, 54, 0
 25919,2, 57, 0
 25919,2, 62, 0
 25919,2, 74, 0
 25920,1, 52, 80
 25920,1, 67, 80
 25920,2, 52, 80
 25920,2, 67, 80
 25983,1, 67, 0
 25983,2, 67, 0
 25984,1, 66, 80
 25984,2, 66, 80
 26038,1, 66, 0
 26038,2, 66, 0
 26039,1, 67, 80
 26039,2, 67, 80
 26399,1, 67, 0
 26399,2, 67, 0
 26400,1, 55, 80
 26400,1, 66, 80
 26400,2, 55, 80
 26400,2, 66, 80
 26461,1, 67, 80
 26461,2, 67, 80
 26462,1, 66, 0
 26462,2, 66, 0
 26520,1, 67, 0
 26520,1, 69, 80
 26520,2, 67, 0
 26520,2, 69, 80
 26579,1, 69, 0
 26579,2, 69, 0
 26580,1, 67, 80
 26580,2, 67, 80
 26636,1, 67, 0
 26636,2, 67, 0
 26641,1, 69, 80
 26641,2, 69, 80
 26698,1, 69, 0
 26698,2, 69, 0
 26699,1, 67, 80
 26699,2, 67, 80
 26756,1, 67, 0
 26756,2, 67, 0
 26760,1, 69, 80
 26760,2, 69, 80
 26818,1, 67, 80
 26818,2, 67, 80
 26825,1, 69, 0
 26825,2, 69, 0
 26879,1, 69, 80
 26879,2, 69, 80
 26880,1, 61, 80
 26880,1, 67, 0
 26880,2, 61, 80
 26880,2, 67, 0
 26939,1, 67, 80
 26939,2, 67, 80
 26941,1, 69, 0
 26941,2, 69, 0
 26997,1, 69, 80
 26997,2, 69, 80
 26998,1, 67, 0
 26998,2, 67, 0
 27058,1, 67, 80
 27058,2, 67, 80
 27061,1, 69, 0
 27061,2, 69, 0
 27119,1, 67, 0
 27119,2, 67, 0
 27120,1, 66, 80
 27120,2, 66, 80
 27239,1, 66, 0
 27239,2, 66, 0
 27240,1, 67, 80
 27240,2, 67, 80
 27359,1, 52, 0
 27359,1, 55, 0
 27359,1, 61, 0
 27359,1, 67, 0
 27359,2, 52, 0
 27359,2, 55, 0
 27359,2, 61, 0
 27359,2, 67, 0
 27360,1, 50, 80
 27360,1, 69, 80
 27360,2, 50, 80
 27360,2, 69, 80
 27419,1, 69, 0
 27419,2, 69, 0
 27420,1, 67, 80
 27420,2, 67, 80
 27479,1, 67, 0
 27479,2, 67, 0
 27480,1, 66, 80
 27480,2, 66, 80
 27599,1, 66, 0
 27599,2, 66, 0
 27600,1, 67, 80
 27600,2, 67, 80
 27659,1, 67, 0
 27659,2, 67, 0
 27660,1, 66, 80
 27660,2, 66, 80
 27719,1, 66, 0
 27719,2, 66, 0
 27720,1, 64, 80
 27720,2, 64, 80
 27839,1, 64, 0
 27839,2, 64, 0
 27840,1, 54, 80
 27840,1, 64, 80
 27840,2, 54, 80
 27840,2, 64, 80
 28079,1, 64, 0
 28079,2, 64, 0
 28080,1, 62, 80
 28080,2, 62, 80
 28320,1, 57, 80
 28320,2, 57, 80
 28559,1, 50, 0
 28559,2, 50, 0
 28560,1, 48, 80
 28560,2, 48, 80
 28799,1, 48, 0
 28799,1, 54, 0
 28799,1, 57, 0
 28799,1, 62, 0
 28799,2, 48, 0
 28799,2, 54, 0
 28799,2, 57, 0
 28799,2, 62, 0
 28800,1, 47, 80
 28800,1, 74, 80
 28800,2, 47, 80
 28800,2, 74, 80
 29279,1, 74, 0
 29279,2, 74, 0
 29280,1, 50, 80
 29280,1, 74, 80
 29280,2, 50, 80
 29280,2, 74, 80
 29759,1, 74, 0
 29759,2, 74, 0
 29760,1, 55, 80
 29760,1, 76, 80
 29760,2, 55, 80
 29760,2, 76, 80
 29819,1, 74, 80
 29819,2, 74, 80
 29820,1, 76, 0
 29820,2, 76, 0
 29879,1, 74, 0
 29879,1, 76, 80
 29879,2, 74, 0
 29879,2, 76, 80
 30119,1, 76, 0
 30119,2, 76, 0
 30120,1, 77, 80
 30120,2, 77, 80
 30239,1, 47, 0
 30239,1, 50, 0
 30239,1, 55, 0
 30239,1, 77, 0
 30239,2, 47, 0
 30239,2, 50, 0
 30239,2, 55, 0
 30239,2, 77, 0
 30240,1, 48, 80
 30240,1, 76, 80
 30240,2, 48, 80
 30240,2, 76, 80
 30479,1, 76, 0
 30479,2, 76, 0
 30480,1, 74, 80
 30480,2, 74, 80
 30599,1, 74, 0
 30599,2, 74, 0
 30600,1, 72, 80
 30600,2, 72, 80
 30719,1, 72, 0
 30719,2, 72, 0
 30720,1, 52, 80
 30720,1, 71, 80
 30720,2, 52, 80
 30720,2, 71, 80
 30839,1, 71, 0
 30839,2, 71, 0
 30840,1, 69, 80
 30840,2, 69, 80
 31200,1, 57, 80
 31200,2, 57, 80
 31439,1, 48, 0
 31439,1, 52, 0
 31439,1, 69, 0
 31439,2, 48, 0
 31439,2, 52, 0
 31439,2, 69, 0
 31440,1, 50, 80
 31440,1, 78, 80
 31440,2, 50, 80
 31440,2, 78, 80
 31679,1, 50, 0
 31679,1, 57, 0
 31679,1, 78, 0
 31679,2, 50, 0
 31679,2, 57, 0
 31679,2, 78, 0
 31680,1, 52, 80
 31680,1, 79, 80
 31680,2, 52, 80
 31680,2, 79, 80
 31739,1, 79, 0
 31739,2, 79, 0
 31740,1, 78, 80
 31740,2, 78, 80
 31919,1, 52, 0
 31919,1, 78, 0
 31919,2, 52, 0
 31919,2, 78, 0
 31920,1, 48, 80
 31920,1, 60, 80
 31920,1, 81, 80
 31920,2, 48, 80
 31920,2, 60, 80
 31920,2, 81, 80
 31979,1, 81, 0
 31979,2, 81, 0
 31980,1, 79, 80
 31980,2, 79, 80
 32159,1, 48, 0
 32159,1, 79, 0
 32159,2, 48, 0
 32159,2, 79, 0
 32160,1, 50, 80
 32160,1, 78, 80
 32160,2, 50, 80
 32160,2, 78, 80
 32219,1, 78, 0
 32219,2, 78, 0
 32220,1, 76, 80
 32220,2, 76, 80
 32399,1, 60, 0
 32399,1, 76, 0
 32399,2, 60, 0
 32399,2, 76, 0
 32400,1, 59, 80
 32400,1, 74, 80
 32400,2, 59, 80
 32400,2, 74, 80
 32459,1, 74, 0
 32459,2, 74, 0
 32460,1, 72, 80
 32460,2, 72, 80
 32519,1, 59, 0
 32519,2, 59, 0
 32520,1, 57, 80
 32520,2, 57, 80
 32639,1, 57, 0
 32639,1, 72, 0
 32639,2, 57, 0
 32639,2, 72, 0
 32640,1, 55, 80
 32640,1, 72, 80
 32640,2, 55, 80
 32640,2, 72, 80
 32759,1, 55, 0
 32759,2, 55, 0
 32760,1, 54, 80
 32760,2, 54, 80
 32819,1, 72, 0
 32819,2, 72, 0
 32820,1, 81, 80
 32820,2, 81, 80
 32879,1, 54, 0
 32879,2, 54, 0
 32880,1, 52, 80
 32880,2, 52, 80
 32999,1, 52, 0
 32999,1, 81, 0
 32999,2, 52, 0
 32999,2, 81, 0
 33000,1, 54, 80
 33000,1, 72, 80
 33000,2, 54, 80
 33000,2, 72, 80
 33119,1, 50, 0
 33119,1, 54, 0
 33119,1, 72, 0
 33119,2, 50, 0
 33119,2, 54, 0
 33119,2, 72, 0
 33120,1, 43, 80
 33120,1, 55, 80
 33120,1, 71, 80
 33120,2, 43, 80
 33120,2, 55, 80
 33120,2, 71, 80
 33179,1, 71, 0
 33179,2, 71, 0
 33180,1, 67, 80
 33180,2, 67, 80
 33359,1, 55, 0
 33359,1, 67, 0
 33359,2, 55, 0
 33359,2, 67, 0
 33360,1, 57, 80
 33360,1, 66, 80
 33360,2, 57, 80
 33360,2, 66, 80
 33599,1, 57, 0
 33599,1, 66, 0
 33599,2, 57, 0
 33599,2, 66, 0
 33600,1, 59, 80
 33600,1, 66, 80
 33600,2, 59, 80
 33600,2, 66, 80
 33839,1, 43, 0
 33839,1, 66, 0
 33839,2, 43, 0
 33839,2, 66, 0
 33840,1, 50, 80
 33840,1, 67, 80
 33840,2, 50, 80
 33840,2, 67, 80
 34079,1, 50, 0
 34079,2, 50, 0
 34080,1, 52, 80
 34080,2, 52, 80
 34439,1, 52, 0
 34439,2, 52, 0
 34440,1, 54, 80
 34440,2, 54, 80
 34559,1, 54, 0
 34559,1, 59, 0
 34559,1, 67, 0
 34559,2, 54, 0
 34559,2, 59, 0
 34559,2, 67, 0
 34560,1, 55, 80
 34560,1, 71, 80
 34560,2, 55, 80
 34560,2, 71, 80
