"","angstrom","value","u","line"
"37",3680,0.659483,0.00992791039321,TRUE
"45",3720,0.669462,0.00851373444601004,TRUE
"48",3735,0.636864,0.0272813931726399,TRUE
"49",3740,0.626092,0.0754038419257601,TRUE
"51",3750,0.60138,0.11131992023296,TRUE
"53",3760,0.711787,0.0277625243168101,TRUE
"54",3765,0.702161,0.01311373103104,TRUE
"55",3770,0.706914,0.19686738276676,TRUE
"57",3780,0.850399,0.14662205923876,TRUE
"58",3785,0.817316,0.12730381377156,TRUE
"60",3795,0.662621,0.34778159084601,TRUE
"61",3800,0.685344,0.26806972227025,TRUE
"62",3805,0.766672,0.0160852654872901,TRUE
"63",3810,0.798506,0.16233558169921,TRUE
"64",3815,0.739596,0.15623117906881,TRUE
"65",3820,0.649212,0.0940359397478401,TRUE
"66",3825,0.56681,0.0165442105504899,TRUE
"67",3830,0.50221,0.13665820086361,TRUE
"68",3835,0.485007,0.55113905167876,TRUE
"69",3840,0.551002,0.0390416500281601,TRUE
"70",3845,0.663984,0.0261964907208899,TRUE
"71",3850,0.729554,0.0320466208464901,TRUE
"72",3855,0.715372,0.0288313268444099,TRUE
"73",3860,0.691296,0.02027588036356,TRUE
"74",3865,0.696381,0.04034345410624,TRUE
"75",3870,0.695946,0.0667552119220901,TRUE
"76",3875,0.689563,0.0421628318288099,TRUE
"78",3885,0.638477,0.30653441268025,TRUE
"79",3890,0.652785,0.41202765047844,TRUE
"81",3900,0.783775,0.02087478825721,TRUE
"82",3905,0.805933,0.0522537081264901,TRUE
"83",3910,0.826086,0.0315235053619601,TRUE
"84",3915,0.835723,0.00878223882496001,TRUE
"87",3930,0.445473,0.0284972550076901,TRUE
"88",3935,0.397445,0.01715782994641,TRUE
"89",3940,0.512571,0.02086664031841,TRUE
"90",3945,0.681977,0.0577978816616099,TRUE
"91",3950,0.808239,0.0954952763336101,TRUE
"92",3955,0.831931,0.0729805362308101,TRUE
"94",3965,0.504581,0.20872964865636,TRUE
"95",3970,0.430686,0.55106763632449,TRUE
"96",3975,0.61198,0.0355999914561601,TRUE
"97",3980,0.83955,0.0165636642600101,TRUE
"98",3985,0.950495,0.0338207547776399,TRUE
"99",3990,0.990523,0.02927476514169,TRUE
"116",4075,0.986374,0.01342727055121,TRUE
"117",4080,1.00537,0.0360074913409599,TRUE
"118",4085,1.053678,0.04098268238724,TRUE
"119",4090,1.057099,0.01329948658756,TRUE
"120",4095,0.984199,0.02821553343504,TRUE
"121",4100,0.890911,0.36283648535281,TRUE
"122",4105,0.927791,0.13920323690025,TRUE
"124",4115,1.066498,0.0320218856515601,TRUE
"125",4120,1.073472,0.02856062820121,TRUE
"164",4315,0.973619,0.01688931568921,TRUE
"165",4320,1.077879,0.0272640529948901,TRUE
"166",4325,1.0685,0.02733701798881,TRUE
"168",4335,0.95131,0.0545738657102499,TRUE
"169",4340,0.90103,0.27370799987521,TRUE
"170",4345,0.958044,0.05179952954401,TRUE
"172",4355,1.074249,0.02178549432081,TRUE
"173",4360,1.109064,0.01772058828969,TRUE
"268",4835,1.13155,0.01205799451921,TRUE
"269",4840,1.123456,0.01505060322481,TRUE
"270",4845,1.132144,0.01212009433569,TRUE
"272",4855,0.963062,0.02504689229641,TRUE
"273",4860,0.855379,0.11640699951409,TRUE
"274",4865,0.899578,0.02719329623521,TRUE
"614",6565,0.630381,0.00970134382115999,TRUE
