"","angstrom","value","u","line"
"37",3680,0.073069,0.00992791039321,TRUE
"45",3720,0.066453,0.00851373444601004,TRUE
"48",3735,0.038103,0.0272813931726399,TRUE
"49",3740,0.047512,0.0754038419257601,TRUE
"51",3750,0.045761,0.11131992023296,TRUE
"53",3760,0.059967,0.0277625243168101,TRUE
"54",3765,0.066712,0.01311373103104,TRUE
"55",3770,0.113377,0.19686738276676,TRUE
"57",3780,0.18409,0.14662205923876,TRUE
"58",3785,0.138006,0.12730381377156,TRUE
"60",3795,0.080357,0.34778159084601,TRUE
"61",3800,0.097896,0.26806972227025,TRUE
"62",3805,0.112016,0.0160852654872901,TRUE
"63",3810,0.100267,0.16233558169921,TRUE
"64",3815,0.073252,0.15623117906881,TRUE
"65",3820,0.050583,0.0940359397478401,TRUE
"66",3825,0.042265,0.0165442105504899,TRUE
"67",3830,0.044126,0.13665820086361,TRUE
"68",3835,0.050648,0.55113905167876,TRUE
"69",3840,0.070719,0.0390416500281601,TRUE
"70",3845,0.091491,0.0261964907208899,TRUE
"71",3850,0.082622,0.0320466208464901,TRUE
"72",3855,0.065584,0.0288313268444099,TRUE
"73",3860,0.063229,0.02027588036356,TRUE
"74",3865,0.064013,0.04034345410624,TRUE
"75",3870,0.066073,0.0667552119220901,TRUE
"76",3875,0.070896,0.0421628318288099,TRUE
"78",3885,0.0501,0.30653441268025,TRUE
"79",3890,0.09253,0.41202765047844,TRUE
"81",3900,0.096838,0.02087478825721,TRUE
"82",3905,0.08985,0.0522537081264901,TRUE
"83",3910,0.118837,0.0315235053619601,TRUE
"84",3915,0.111476,0.00878223882496001,TRUE
"87",3930,0.038348,0.0284972550076901,TRUE
"88",3935,0.031003,0.01715782994641,TRUE
"89",3940,0.0381,0.02086664031841,TRUE
"90",3945,0.068778,0.0577978816616099,TRUE
"91",3950,0.098656,0.0954952763336101,TRUE
"92",3955,0.082836,0.0729805362308101,TRUE
"94",3965,0.03858,0.20872964865636,TRUE
"95",3970,0.045583,0.55106763632449,TRUE
"96",3975,0.075952,0.0355999914561601,TRUE
"97",3980,0.120765,0.0165636642600101,TRUE
"98",3985,0.14197,0.0338207547776399,TRUE
"99",3990,0.14148,0.02927476514169,TRUE
"116",4075,0.225254,0.01342727055121,TRUE
"117",4080,0.200208,0.0360074913409599,TRUE
"118",4085,0.287538,0.04098268238724,TRUE
"119",4090,0.351822,0.01329948658756,TRUE
"120",4095,0.312422,0.02821553343504,TRUE
"121",4100,0.269904,0.36283648535281,TRUE
"122",4105,0.264514,0.13920323690025,TRUE
"124",4115,0.260728,0.0320218856515601,TRUE
"125",4120,0.257566,0.02856062820121,TRUE
"164",4315,0.380738,0.01688931568921,TRUE
"165",4320,0.310972,0.0272640529948901,TRUE
"166",4325,0.309789,0.02733701798881,TRUE
"168",4335,0.447211,0.0545738657102499,TRUE
"169",4340,0.464395,0.27370799987521,TRUE
"170",4345,0.512981,0.05179952954401,TRUE
"172",4355,0.488889,0.02178549432081,TRUE
"173",4360,0.539043,0.01772058828969,TRUE
"268",4835,0.595593,0.01205799451921,TRUE
"269",4840,0.70188,0.01505060322481,TRUE
"270",4845,0.722101,0.01212009433569,TRUE
"272",4855,0.688938,0.02504689229641,TRUE
"273",4860,0.713708,0.11640699951409,TRUE
"274",4865,0.709557,0.02719329623521,TRUE
"614",6565,1.279641,0.00970134382115999,TRUE
