"","angstrom","value","u","line"
"37",3680,4.525952,0.00992791039321,TRUE
"45",3720,4.24453,0.00851373444601004,TRUE
"48",3735,4.17747,0.0272813931726399,TRUE
"49",3740,4.328621,0.0754038419257601,TRUE
"51",3750,3.971226,0.11131992023296,TRUE
"53",3760,4.094583,0.0277625243168101,TRUE
"54",3765,4.066711,0.01311373103104,TRUE
"55",3770,3.847046,0.19686738276676,TRUE
"57",3780,4.367551,0.14662205923876,TRUE
"58",3785,4.464131,0.12730381377156,TRUE
"60",3795,3.924467,0.34778159084601,TRUE
"61",3800,3.910245,0.26806972227025,TRUE
"62",3805,4.28958,0.0160852654872901,TRUE
"63",3810,4.485993,0.16233558169921,TRUE
"64",3815,4.402803,0.15623117906881,TRUE
"65",3820,4.297223,0.0940359397478401,TRUE
"66",3825,4.337879,0.0165442105504899,TRUE
"67",3830,4.030602,0.13665820086361,TRUE
"68",3835,3.690389,0.55113905167876,TRUE
"69",3840,3.998755,0.0390416500281601,TRUE
"70",3845,4.262897,0.0261964907208899,TRUE
"71",3850,4.29722,0.0320466208464901,TRUE
"72",3855,4.29421,0.0288313268444099,TRUE
"73",3860,4.249512,0.02027588036356,TRUE
"74",3865,4.215694,0.04034345410624,TRUE
"75",3870,4.180891,0.0667552119220901,TRUE
"76",3875,4.114959,0.0421628318288099,TRUE
"78",3885,3.529706,0.30653441268025,TRUE
"79",3890,3.391948,0.41202765047844,TRUE
"81",3900,4.052138,0.02087478825721,TRUE
"82",3905,4.082934,0.0522537081264901,TRUE
"83",3910,4.024302,0.0315235053619601,TRUE
"84",3915,3.970863,0.00878223882496001,TRUE
"87",3930,3.804325,0.0284972550076901,TRUE
"88",3935,3.80034,0.01715782994641,TRUE
"89",3940,3.912069,0.02086664031841,TRUE
"90",3945,3.940056,0.0577978816616099,TRUE
"91",3950,3.879068,0.0954952763336101,TRUE
"92",3955,3.796173,0.0729805362308101,TRUE
"94",3965,3.205872,0.20872964865636,TRUE
"95",3970,2.939538,0.55106763632449,TRUE
"96",3975,3.347288,0.0355999914561601,TRUE
"97",3980,3.604418,0.0165636642600101,TRUE
"98",3985,3.666036,0.0338207547776399,TRUE
"99",3990,3.680474,0.02927476514169,TRUE
"116",4075,3.275728,0.01342727055121,TRUE
"117",4080,3.280984,0.0360074913409599,TRUE
"118",4085,3.21701,0.04098268238724,TRUE
"119",4090,3.143388,0.01329948658756,TRUE
"120",4095,2.922381,0.02821553343504,TRUE
"121",4100,2.580167,0.36283648535281,TRUE
"122",4105,2.725138,0.13920323690025,TRUE
"124",4115,3.096366,0.0320218856515601,TRUE
"125",4120,3.09711,0.02856062820121,TRUE
"164",4315,2.665627,0.01688931568921,TRUE
"165",4320,2.647453,0.0272640529948901,TRUE
"166",4325,2.630283,0.02733701798881,TRUE
"168",4335,2.337124,0.0545738657102499,TRUE
"169",4340,2.078351,0.27370799987521,TRUE
"170",4345,2.239759,0.05179952954401,TRUE
"172",4355,2.561625,0.02178549432081,TRUE
"173",4360,2.590703,0.01772058828969,TRUE
"268",4835,1.790881,0.01205799451921,TRUE
"269",4840,1.782617,0.01505060322481,TRUE
"270",4845,1.753371,0.01212009433569,TRUE
"272",4855,1.554173,0.02504689229641,TRUE
"273",4860,1.375898,0.11640699951409,TRUE
"274",4865,1.447682,0.02719329623521,TRUE
"614",6565,0.443542,0.00970134382115999,TRUE
