"","angstrom","value","u","line"
"37",3680,1.235882,0.00992791039321,TRUE
"45",3720,1.374559,0.00851373444601004,TRUE
"48",3735,1.521896,0.0272813931726399,TRUE
"49",3740,1.621557,0.0754038419257601,TRUE
"51",3750,1.720219,0.11131992023296,TRUE
"53",3760,1.828286,0.0277625243168101,TRUE
"54",3765,1.783862,0.01311373103104,TRUE
"55",3770,1.74919,0.19686738276676,TRUE
"57",3780,1.95342,0.14662205923876,TRUE
"58",3785,2.079698,0.12730381377156,TRUE
"60",3795,1.955097,0.34778159084601,TRUE
"61",3800,1.851188,0.26806972227025,TRUE
"62",3805,1.969094,0.0160852654872901,TRUE
"63",3810,2.216685,0.16233558169921,TRUE
"64",3815,2.436583,0.15623117906881,TRUE
"65",3820,2.487459,0.0940359397478401,TRUE
"66",3825,2.292719,0.0165442105504899,TRUE
"67",3830,2.018673,0.13665820086361,TRUE
"68",3835,1.862809,0.55113905167876,TRUE
"69",3840,1.90443,0.0390416500281601,TRUE
"70",3845,2.14958,0.0261964907208899,TRUE
"71",3850,2.429438,0.0320466208464901,TRUE
"72",3855,2.580328,0.0288313268444099,TRUE
"73",3860,2.633997,0.02027588036356,TRUE
"74",3865,2.653657,0.04034345410624,TRUE
"75",3870,2.632928,0.0667552119220901,TRUE
"76",3875,2.546368,0.0421628318288099,TRUE
"78",3885,2.086754,0.30653441268025,TRUE
"79",3890,1.892842,0.41202765047844,TRUE
"81",3900,2.158329,0.02087478825721,TRUE
"82",3905,2.435451,0.0522537081264901,TRUE
"83",3910,2.648509,0.0315235053619601,TRUE
"84",3915,2.715254,0.00878223882496001,TRUE
"87",3930,2.732672,0.0284972550076901,TRUE
"88",3935,2.734255,0.01715782994641,TRUE
"89",3940,2.740522,0.02086664031841,TRUE
"90",3945,2.763971,0.0577978816616099,TRUE
"91",3950,2.752183,0.0954952763336101,TRUE
"92",3955,2.646441,0.0729805362308101,TRUE
"94",3965,2.124558,0.20872964865636,TRUE
"95",3970,1.915328,0.55106763632449,TRUE
"96",3975,1.960026,0.0355999914561601,TRUE
"97",3980,2.194589,0.0165636642600101,TRUE
"98",3985,2.495583,0.0338207547776399,TRUE
"99",3990,2.726136,0.02927476514169,TRUE
"116",4075,2.54973,0.01342727055121,TRUE
"117",4080,2.520715,0.0360074913409599,TRUE
"118",4085,2.456066,0.04098268238724,TRUE
"119",4090,2.301506,0.01329948658756,TRUE
"120",4095,2.037987,0.02821553343504,TRUE
"121",4100,1.820209,0.36283648535281,TRUE
"122",4105,1.802465,0.13920323690025,TRUE
"124",4115,2.223433,0.0320218856515601,TRUE
"125",4120,2.439528,0.02856062820121,TRUE
"164",4315,2.152266,0.01688931568921,TRUE
"165",4320,2.131892,0.0272640529948901,TRUE
"166",4325,2.037847,0.02733701798881,TRUE
"168",4335,1.656654,0.0545738657102499,TRUE
"169",4340,1.522018,0.27370799987521,TRUE
"170",4345,1.566848,0.05179952954401,TRUE
"172",4355,1.910914,0.02178549432081,TRUE
"173",4360,2.044618,0.01772058828969,TRUE
"268",4835,1.525489,0.01205799451921,TRUE
"269",4840,1.500979,0.01505060322481,TRUE
"270",4845,1.445996,0.01212009433569,TRUE
"272",4855,1.225919,0.02504689229641,TRUE
"273",4860,1.141126,0.11640699951409,TRUE
"274",4865,1.162283,0.02719329623521,TRUE
"614",6565,0.474276,0.00970134382115999,TRUE
