"","angstrom","value","u","line"
"37",3680,1.714939,0.00992791039321,TRUE
"45",3720,1.693426,0.00851373444601004,TRUE
"48",3735,1.69274,0.0272813931726399,TRUE
"49",3740,2.014111,0.0754038419257601,TRUE
"51",3750,1.639223,0.11131992023296,TRUE
"53",3760,2.352442,0.0277625243168101,TRUE
"54",3765,2.069666,0.01311373103104,TRUE
"55",3770,1.651756,0.19686738276676,TRUE
"57",3780,2.691471,0.14662205923876,TRUE
"58",3785,2.850717,0.12730381377156,TRUE
"60",3795,1.824399,0.34778159084601,TRUE
"61",3800,1.803901,0.26806972227025,TRUE
"62",3805,2.49006,0.0160852654872901,TRUE
"63",3810,3.008976,0.16233558169921,TRUE
"64",3815,3.098268,0.15623117906881,TRUE
"65",3820,2.969409,0.0940359397478401,TRUE
"66",3825,2.67027,0.0165442105504899,TRUE
"67",3830,2.071777,0.13665820086361,TRUE
"68",3835,1.65604,0.55113905167876,TRUE
"69",3840,2.123921,0.0390416500281601,TRUE
"70",3845,2.68252,0.0261964907208899,TRUE
"71",3850,2.95121,0.0320466208464901,TRUE
"72",3855,3.044431,0.0288313268444099,TRUE
"73",3860,3.114933,0.02027588036356,TRUE
"74",3865,3.103028,0.04034345410624,TRUE
"75",3870,3.073925,0.0667552119220901,TRUE
"76",3875,2.860463,0.0421628318288099,TRUE
"78",3885,1.792119,0.30653441268025,TRUE
"79",3890,1.606577,0.41202765047844,TRUE
"81",3900,2.742649,0.02087478825721,TRUE
"82",3905,2.929625,0.0522537081264901,TRUE
"83",3910,2.996626,0.0315235053619601,TRUE
"84",3915,3.042102,0.00878223882496001,TRUE
"87",3930,2.947673,0.0284972550076901,TRUE
"88",3935,2.959475,0.01715782994641,TRUE
"89",3940,3.006504,0.02086664031841,TRUE
"90",3945,3.000241,0.0577978816616099,TRUE
"91",3950,2.906067,0.0954952763336101,TRUE
"92",3955,2.701104,0.0729805362308101,TRUE
"94",3965,1.768759,0.20872964865636,TRUE
"95",3970,1.428424,0.55106763632449,TRUE
"96",3975,1.89928,0.0355999914561601,TRUE
"97",3980,2.444919,0.0165636642600101,TRUE
"98",3985,2.71105,0.0338207547776399,TRUE
"99",3990,2.798558,0.02927476514169,TRUE
"116",4075,2.642014,0.01342727055121,TRUE
"117",4080,2.590751,0.0360074913409599,TRUE
"118",4085,2.482327,0.04098268238724,TRUE
"119",4090,2.277002,0.01329948658756,TRUE
"120",4095,1.845695,0.02821553343504,TRUE
"121",4100,1.382643,0.36283648535281,TRUE
"122",4105,1.567994,0.13920323690025,TRUE
"124",4115,2.333789,0.0320218856515601,TRUE
"125",4120,2.449012,0.02856062820121,TRUE
"164",4315,2.170923,0.01688931568921,TRUE
"165",4320,2.136212,0.0272640529948901,TRUE
"166",4325,2.044765,0.02733701798881,TRUE
"168",4335,1.460605,0.0545738657102499,TRUE
"169",4340,1.148669,0.27370799987521,TRUE
"170",4345,1.379588,0.05179952954401,TRUE
"172",4355,1.964395,0.02178549432081,TRUE
"173",4360,2.073319,0.01772058828969,TRUE
"268",4835,1.555184,0.01205799451921,TRUE
"269",4840,1.50657,0.01505060322481,TRUE
"270",4845,1.416763,0.01212009433569,TRUE
"272",4855,1.101743,0.02504689229641,TRUE
"273",4860,0.89018,0.11640699951409,TRUE
"274",4865,0.959804,0.02719329623521,TRUE
"614",6565,0.428599,0.00970134382115999,TRUE
